Timestamp,Seq,Movement,Phase,Rep,EMG1,EMG2,EMG3,EMG4,EMG5,EMG6
0.0376,69,Rest,HAZIRLIK,0,1836,1996,0,459,93,42
0.0398,70,Rest,HAZIRLIK,0,1831,1131,0,412,73,33
0.0398,71,Rest,HAZIRLIK,0,1829,325,0,360,73,39
0.0398,72,Rest,HAZIRLIK,0,1828,0,0,317,79,41
0.0398,73,Rest,HAZIRLIK,0,1821,0,0,293,84,41
0.0821,74,Rest,HAZIRLIK,0,1820,0,0,268,87,41
0.0821,75,Rest,HAZIRLIK,0,1817,0,0,229,89,43
0.0821,76,Rest,HAZIRLIK,0,1819,0,0,205,89,38
0.0821,77,Rest,HAZIRLIK,0,1815,0,0,179,89,41
0.0821,78,Rest,HAZIRLIK,0,1813,0,0,163,90,42
0.0821,79,Rest,HAZIRLIK,0,1811,0,0,143,114,58
0.0821,80,Rest,HAZIRLIK,0,1813,0,0,126,86,39
0.0821,81,Rest,HAZIRLIK,0,1823,0,0,117,84,40
0.0821,82,Rest,HAZIRLIK,0,1862,0,0,106,88,41
0.0822,83,Rest,HAZIRLIK,0,1971,0,453,120,93,44
0.0822,84,Rest,HAZIRLIK,0,2203,207,1465,167,106,46
0.0822,85,Rest,HAZIRLIK,0,2651,649,2747,267,119,48
0.0822,86,Rest,HAZIRLIK,0,3609,1301,4095,365,124,51
0.0822,87,Rest,HAZIRLIK,0,4095,2095,4095,409,119,48
0.0822,88,Rest,HAZIRLIK,0,4095,3023,4095,461,118,47
0.0822,89,Rest,HAZIRLIK,0,4095,4095,4095,503,112,50
0.0822,90,Rest,HAZIRLIK,0,4095,4095,4095,543,101,43
0.0822,91,Rest,HAZIRLIK,0,4095,4095,4095,580,123,45
0.0822,92,Rest,HAZIRLIK,0,4095,4095,4095,602,121,43
0.0822,93,Rest,HAZIRLIK,0,4095,4095,4095,637,100,43
0.0822,94,Rest,HAZIRLIK,0,4095,4095,4095,667,117,71
0.0823,95,Rest,HAZIRLIK,0,4095,4095,4095,695,123,54
0.0823,96,Rest,HAZIRLIK,0,4095,4095,4095,717,92,41
0.0823,97,Rest,HAZIRLIK,0,4095,4095,4095,739,93,63
0.0823,98,Rest,HAZIRLIK,0,4095,4095,4095,759,93,45
0.0823,99,Rest,HAZIRLIK,0,4095,4095,4095,777,94,43
0.0823,100,Rest,HAZIRLIK,0,3324,4095,4095,780,116,63
0.0823,101,Rest,HAZIRLIK,0,2473,4095,3103,735,83,38
0.0823,102,Rest,HAZIRLIK,0,2045,3795,1972,662,75,39
0.0823,103,Rest,HAZIRLIK,0,1891,3103,655,549,62,39
0.0823,104,Rest,HAZIRLIK,0,1847,2356,0,479,71,41
0.0823,105,Rest,HAZIRLIK,0,1833,1531,0,430,73,37
0.0823,106,Rest,HAZIRLIK,0,1830,687,0,381,71,41
0.0823,107,Rest,HAZIRLIK,0,1824,0,0,347,75,46
0.0823,108,Rest,HAZIRLIK,0,1821,0,0,307,83,39
0.0823,109,Rest,HAZIRLIK,0,1821,0,0,277,87,29
0.0823,110,Rest,HAZIRLIK,0,1819,0,0,274,87,42
0.0823,111,Rest,HAZIRLIK,0,1817,0,0,221,87,71
0.0823,112,Rest,HAZIRLIK,0,1817,0,0,191,83,40
0.0823,113,Rest,HAZIRLIK,0,1815,0,0,170,85,40
0.0823,114,Rest,HAZIRLIK,0,1811,0,0,153,88,39
0.0823,115,Rest,HAZIRLIK,0,1819,0,0,136,88,41
0.0824,116,Rest,HAZIRLIK,0,1819,0,0,123,115,21
0.0824,117,Rest,HAZIRLIK,0,1839,0,0,111,89,41
0.0824,118,Rest,HAZIRLIK,0,1909,0,89,111,92,39
0.0824,119,Rest,HAZIRLIK,0,2087,79,941,141,103,43
0.0824,120,Rest,HAZIRLIK,0,2423,429,2095,214,113,47
0.0824,121,Rest,HAZIRLIK,0,3043,987,3729,341,133,52
0.0824,122,Rest,HAZIRLIK,0,4095,1740,4095,398,149,60
0.0824,123,Rest,HAZIRLIK,0,4095,2601,4095,429,119,45
0.0824,124,Rest,HAZIRLIK,0,4095,3749,4095,489,109,43
0.0824,125,Rest,HAZIRLIK,0,4095,4095,4095,537,133,56
0.0824,126,Rest,HAZIRLIK,0,4095,4095,4095,565,98,42
0.0824,127,Rest,HAZIRLIK,0,4095,4095,4095,591,95,43
0.0824,128,Rest,HAZIRLIK,0,4095,4095,4095,622,99,43
0.0824,129,Rest,HAZIRLIK,0,4095,4095,4095,657,99,44
0.0824,130,Rest,HAZIRLIK,0,4095,4095,4095,682,101,46
0.0824,131,Rest,HAZIRLIK,0,4095,4095,4095,711,91,43
0.0824,132,Rest,HAZIRLIK,0,4095,4095,4095,731,119,39
0.0824,133,Rest,HAZIRLIK,0,4095,4095,4095,751,95,41
0.0824,134,Rest,HAZIRLIK,0,4095,4095,4095,773,98,43
0.0824,135,Rest,HAZIRLIK,0,3950,4095,4095,781,93,45
0.0824,136,Rest,HAZIRLIK,0,2759,4095,3629,747,79,37
0.0825,137,Rest,HAZIRLIK,0,2199,4013,2459,688,76,69
0.0825,138,Rest,HAZIRLIK,0,1929,3403,1223,619,68,37
0.0825,139,Rest,HAZIRLIK,0,1853,2677,0,487,63,40
0.0825,140,Rest,HAZIRLIK,0,1837,1897,0,475,63,40
0.0825,141,Rest,HAZIRLIK,0,1830,1045,0,411,69,40
0.0825,142,Rest,HAZIRLIK,0,1827,227,0,358,73,39
0.0825,143,Rest,HAZIRLIK,0,1823,0,0,326,78,41
0.0825,144,Rest,HAZIRLIK,0,1821,0,0,297,86,43
0.0825,145,Rest,HAZIRLIK,0,1816,0,0,269,87,40
0.0825,146,Rest,HAZIRLIK,0,1815,0,0,231,87,41
0.0825,147,Rest,HAZIRLIK,0,1816,0,0,203,89,37
0.0825,148,Rest,HAZIRLIK,0,1815,0,0,176,85,70
0.0826,149,Rest,HAZIRLIK,0,1815,0,0,157,79,41
0.0846,150,Rest,HAZIRLIK,0,1812,0,0,141,85,42
0.0846,151,Rest,HAZIRLIK,0,1811,0,0,125,86,42
0.0846,152,Rest,HAZIRLIK,0,1819,0,0,115,88,42
0.0847,153,Rest,HAZIRLIK,0,1863,0,0,105,90,37
0.0866,154,Rest,HAZIRLIK,0,1979,0,491,121,98,42
0.0866,155,Rest,HAZIRLIK,0,2213,237,1517,173,107,46
0.0866,156,Rest,HAZIRLIK,0,2675,701,2809,299,120,51
0.0887,157,Rest,HAZIRLIK,0,3652,1369,4095,365,125,51
0.0887,158,Rest,HAZIRLIK,0,4095,2195,4095,411,119,46
0.0887,159,Rest,HAZIRLIK,0,4095,3151,4095,459,117,47
0.0887,160,Rest,HAZIRLIK,0,4095,4095,4095,549,115,47
0.0929,161,Rest,HAZIRLIK,0,4095,4095,4095,547,107,44
0.0929,162,Rest,HAZIRLIK,0,4095,4095,4095,573,104,38
0.0931,163,Rest,HAZIRLIK,0,4095,4095,4095,605,103,71
0.0932,164,Rest,HAZIRLIK,0,4095,4095,4095,637,102,45
0.0932,165,Rest,HAZIRLIK,0,4095,4095,4095,669,101,43
0.0932,166,Rest,HAZIRLIK,0,4095,4095,4095,695,99,45
0.0932,167,Rest,HAZIRLIK,0,4095,4095,4095,723,100,43
0.0932,168,Rest,HAZIRLIK,0,4095,4095,4095,742,100,41
0.0969,169,Rest,HAZIRLIK,0,4095,4095,4095,761,123,44
0.0969,170,Rest,HAZIRLIK,0,4095,4095,4095,777,97,43
0.0969,171,Rest,HAZIRLIK,0,3133,4095,4095,775,91,41
0.0969,172,Rest,HAZIRLIK,0,2365,4095,2911,719,82,37
0.0969,173,Rest,HAZIRLIK,0,2009,3708,1767,648,73,36
0.0969,174,Rest,HAZIRLIK,0,1866,3016,436,523,54,60
0.0970,175,Rest,HAZIRLIK,0,1831,2269,0,490,71,40
0.1011,176,Rest,HAZIRLIK,0,1821,1435,0,447,73,39
0.1011,177,Rest,HAZIRLIK,0,1815,598,0,375,74,59
0.1011,178,Rest,HAZIRLIK,0,1815,0,0,341,78,41
0.1011,179,Rest,HAZIRLIK,0,1807,0,0,327,85,39
0.1011,180,Rest,HAZIRLIK,0,1805,0,0,267,88,41
0.1011,181,Rest,HAZIRLIK,0,1802,0,0,239,89,41
0.1011,182,Rest,HAZIRLIK,0,1800,0,0,211,89,41
0.1039,183,Rest,HAZIRLIK,0,1800,0,0,185,88,43
0.1039,184,Rest,HAZIRLIK,0,1791,0,0,165,85,43
0.1039,185,Rest,HAZIRLIK,0,1788,0,0,149,87,43
0.1039,186,Rest,HAZIRLIK,0,1785,0,0,155,88,42
0.1039,187,Rest,HAZIRLIK,0,1781,0,0,119,89,42
0.1075,188,Rest,HAZIRLIK,0,1842,0,0,109,89,43
0.1075,189,Rest,HAZIRLIK,0,1915,0,117,109,91,43
0.1075,190,Rest,HAZIRLIK,0,2099,89,979,137,101,45
0.1075,191,Rest,HAZIRLIK,0,2444,455,2165,220,115,46
0.1075,192,Rest,HAZIRLIK,0,3087,1023,3833,345,127,53
0.1075,193,Rest,HAZIRLIK,0,4095,1784,4095,389,118,47
0.1096,194,Rest,HAZIRLIK,0,4095,2660,4095,411,118,47
0.1096,195,Rest,HAZIRLIK,0,4095,3809,4095,487,119,47
0.1096,196,Rest,HAZIRLIK,0,4095,4095,4095,526,109,44
0.1096,197,Rest,HAZIRLIK,0,4095,4095,4095,557,121,75
0.1115,198,Rest,HAZIRLIK,0,4095,4095,4095,595,95,43
0.1115,199,Rest,HAZIRLIK,0,4095,4095,4095,620,121,42
0.1115,200,Rest,HAZIRLIK,0,4095,4095,4095,651,99,44
0.1131,201,Rest,HAZIRLIK,0,4095,4095,4095,679,99,37
0.1131,202,Rest,HAZIRLIK,0,4095,4095,4095,732,100,44
0.1132,203,Rest,HAZIRLIK,0,4095,4095,4095,728,102,45
0.1651,204,Rest,HAZIRLIK,0,4095,4095,4095,749,99,43
0.1651,205,Rest,HAZIRLIK,0,4095,4095,4095,765,96,41
0.1651,206,Rest,HAZIRLIK,0,3827,4095,4095,776,93,43
0.1651,207,Rest,HAZIRLIK,0,2712,4095,3544,741,108,40
0.1651,208,Rest,HAZIRLIK,0,2171,3977,2391,681,79,41
0.1651,209,Rest,HAZIRLIK,0,1929,3347,1133,587,70,39
0.1652,210,Rest,HAZIRLIK,0,1853,2615,0,493,63,41
0.1652,211,Rest,HAZIRLIK,0,1843,1830,0,443,71,41
0.1652,212,Rest,HAZIRLIK,0,1834,981,0,409,72,39
0.1652,213,Rest,HAZIRLIK,0,1833,167,0,353,74,40
0.1652,214,Rest,HAZIRLIK,0,1824,0,0,313,83,42
0.1652,215,Rest,HAZIRLIK,0,1823,0,0,295,86,41
0.1652,216,Rest,HAZIRLIK,0,1823,0,0,253,88,39
0.1652,217,Rest,HAZIRLIK,0,1820,0,0,228,89,41
0.1652,218,Rest,HAZIRLIK,0,1820,0,0,199,89,41
0.1652,219,Rest,HAZIRLIK,0,1819,0,0,175,89,42
0.1652,220,Rest,HAZIRLIK,0,1817,0,0,155,79,39
0.1652,221,Rest,HAZIRLIK,0,1816,0,0,141,89,38
0.1652,222,Rest,HAZIRLIK,0,1818,0,0,123,112,43
0.1652,223,Rest,HAZIRLIK,0,1829,0,0,114,89,42
0.1652,224,Rest,HAZIRLIK,0,1877,0,0,105,92,42
0.1653,225,Rest,HAZIRLIK,0,2003,0,563,123,98,73
0.1653,226,Rest,HAZIRLIK,0,2263,281,1615,178,107,45
0.1653,227,Rest,HAZIRLIK,0,2731,759,2927,281,119,37
0.1653,228,Rest,HAZIRLIK,0,3802,1445,4095,375,123,45
0.1653,229,Rest,HAZIRLIK,0,4095,2275,4095,415,119,46
0.1653,230,Rest,HAZIRLIK,0,4095,3256,4095,469,147,69
0.1653,231,Rest,HAZIRLIK,0,4095,4095,4095,508,112,45
0.1653,232,Rest,HAZIRLIK,0,4095,4095,4095,551,105,43
0.1653,233,Rest,HAZIRLIK,0,4095,4095,4095,571,104,44
0.1653,234,Rest,HAZIRLIK,0,4095,4095,4095,603,100,43
0.1653,235,Rest,HAZIRLIK,0,4095,4095,4095,665,101,44
0.1653,236,Rest,HAZIRLIK,0,4095,4095,4095,694,101,44
0.1653,237,Rest,HAZIRLIK,0,4095,4095,4095,693,123,61
0.1653,238,Rest,HAZIRLIK,0,4095,4095,4095,717,101,43
0.1653,239,Rest,HAZIRLIK,0,4095,4095,4095,739,100,42
0.1653,240,Rest,HAZIRLIK,0,4095,4095,4095,757,99,44
0.1653,241,Rest,HAZIRLIK,0,4095,4095,4095,775,94,40
0.1653,242,Rest,HAZIRLIK,0,3064,4095,4095,763,90,41
0.1653,243,Rest,HAZIRLIK,0,2342,4095,2863,727,106,59
0.1654,244,Rest,HAZIRLIK,0,1989,3668,1706,629,68,29
0.1654,245,Rest,HAZIRLIK,0,1871,2957,361,521,57,39
0.1654,246,Rest,HAZIRLIK,0,1839,2211,0,489,70,40
0.1654,247,Rest,HAZIRLIK,0,1831,1370,0,422,72,39
0.1654,248,Rest,HAZIRLIK,0,1823,539,0,376,73,39
0.1654,249,Rest,HAZIRLIK,0,1823,0,0,331,77,40
0.1654,250,Rest,HAZIRLIK,0,1819,0,0,297,84,41
0.1654,251,Rest,HAZIRLIK,0,1819,0,0,262,79,43
0.1654,252,Rest,HAZIRLIK,0,1817,0,0,236,85,41
0.1654,253,Rest,HAZIRLIK,0,1817,0,0,207,85,72
0.1654,254,Rest,HAZIRLIK,0,1817,0,0,185,83,41
0.1654,255,Rest,HAZIRLIK,0,1817,0,0,164,85,39
0.1654,256,Rest,HAZIRLIK,0,1815,0,0,148,87,40
0.1654,257,Rest,HAZIRLIK,0,1816,0,0,136,89,37
0.1654,258,Rest,HAZIRLIK,0,1821,0,0,119,90,39
0.1654,259,Rest,HAZIRLIK,0,1845,0,0,107,89,39
0.1654,260,Rest,HAZIRLIK,0,1933,0,243,117,94,41
0.1655,261,Rest,HAZIRLIK,0,2135,117,1159,149,104,50
0.1655,262,Rest,HAZIRLIK,0,2505,505,2374,230,116,54
0.1655,263,Rest,HAZIRLIK,0,3222,1101,4095,356,120,45
0.1655,264,Rest,HAZIRLIK,0,4095,1883,4095,399,116,46
0.1655,265,Rest,HAZIRLIK,0,4095,2775,4095,439,114,44
0.1655,266,Rest,HAZIRLIK,0,4095,3983,4095,499,116,31
0.1655,267,Rest,HAZIRLIK,0,4095,4095,4095,539,109,45
0.1655,268,Rest,HAZIRLIK,0,4095,4095,4095,581,104,46
0.1655,269,Rest,HAZIRLIK,0,4095,4095,4095,597,93,41
0.1655,270,Rest,HAZIRLIK,0,4095,4095,4095,629,96,44
0.1655,271,Rest,HAZIRLIK,0,4095,4095,4095,655,98,45
0.1655,272,Rest,HAZIRLIK,0,4095,4095,4095,681,98,44
0.1655,273,Rest,HAZIRLIK,0,4095,4095,4095,709,98,47
0.1655,274,Rest,HAZIRLIK,0,4095,4095,4095,731,115,44
0.1655,275,Rest,HAZIRLIK,0,4095,4095,4095,749,92,44
0.1655,276,Rest,HAZIRLIK,0,4095,4095,4095,797,94,44
0.1655,277,Rest,HAZIRLIK,0,3691,4095,4095,779,116,41
0.1655,278,Rest,HAZIRLIK,0,2603,4095,3445,741,85,40
0.1655,279,Rest,HAZIRLIK,0,2137,3930,2293,679,77,41
0.1655,280,Rest,HAZIRLIK,0,1917,3279,1041,589,64,57
0.1655,281,Rest,HAZIRLIK,0,1863,2542,0,484,68,35
0.1656,282,Rest,HAZIRLIK,0,1839,1755,0,440,71,39
0.1656,283,Rest,HAZIRLIK,0,1836,905,0,403,74,40
0.1656,284,Rest,HAZIRLIK,0,1832,100,0,351,74,40
0.1656,285,Rest,HAZIRLIK,0,1829,0,0,313,85,60
0.1656,286,Rest,HAZIRLIK,0,1830,0,0,283,82,43
0.1656,287,Rest,HAZIRLIK,0,1827,0,0,240,84,40
0.1656,288,Rest,HAZIRLIK,0,1823,0,0,246,87,42
0.1656,289,Rest,HAZIRLIK,0,1820,0,0,197,88,41
0.1656,290,Rest,HAZIRLIK,0,1819,0,0,173,111,40
0.1656,291,Rest,HAZIRLIK,0,1815,0,0,153,88,41
0.1656,292,Rest,HAZIRLIK,0,1817,0,0,166,89,41
0.1656,293,Rest,HAZIRLIK,0,1816,0,0,122,90,39
0.1656,294,Rest,HAZIRLIK,0,1831,0,0,114,90,41
0.1656,295,Rest,HAZIRLIK,0,1880,0,0,103,91,41
0.1657,296,Rest,HAZIRLIK,0,2020,3,660,123,99,44
0.1657,297,Rest,HAZIRLIK,0,2302,303,1753,199,109,46
0.1672,298,Rest,HAZIRLIK,0,2798,795,3122,301,121,51
0.1673,299,Rest,HAZIRLIK,0,3961,1493,4095,377,122,43
0.1697,300,Rest,HAZIRLIK,0,4095,2329,4095,413,118,44
0.1697,301,Rest,HAZIRLIK,0,4095,3323,4095,471,118,46
0.1697,302,Rest,HAZIRLIK,0,4095,4095,4095,509,116,45
0.1697,303,Rest,HAZIRLIK,0,4095,4095,4095,551,134,63
0.1697,304,Rest,HAZIRLIK,0,4095,4095,4095,605,105,44
0.1712,305,Rest,HAZIRLIK,0,4095,4095,4095,607,104,44
0.1713,306,Rest,HAZIRLIK,0,4095,4095,4095,651,101,43
0.1731,307,Rest,HAZIRLIK,0,4095,4095,4095,676,99,42
0.1731,308,Rest,HAZIRLIK,0,4095,4095,4095,695,100,43
0.1731,309,Rest,HAZIRLIK,0,4095,4095,4095,725,98,43
0.1731,310,Rest,HAZIRLIK,0,4095,4095,4095,745,95,43
0.1748,311,Rest,HAZIRLIK,0,4095,4095,4095,763,120,41
0.1748,312,Rest,HAZIRLIK,0,4095,4095,4095,779,93,41
0.1748,313,Rest,HAZIRLIK,0,3038,4095,4071,765,89,35
0.1768,314,Rest,HAZIRLIK,0,2328,4095,2812,717,83,40
0.1768,315,Rest,HAZIRLIK,0,1989,3611,1647,629,73,39
0.1768,316,Rest,HAZIRLIK,0,1877,2897,297,519,60,39
0.1784,317,Rest,HAZIRLIK,0,1845,2142,0,459,93,42
0.1784,318,Rest,HAZIRLIK,0,1835,1289,0,415,61,39
0.1784,319,Rest,HAZIRLIK,0,1828,471,0,371,74,36
0.1804,320,Rest,HAZIRLIK,0,1823,0,0,329,78,43
0.1804,321,Rest,HAZIRLIK,0,1823,0,0,295,83,39
0.1805,322,Rest,HAZIRLIK,0,1821,0,0,267,109,45
0.1805,323,Rest,HAZIRLIK,0,1823,0,0,237,85,43
0.1823,324,Rest,HAZIRLIK,0,1820,0,0,209,85,37
0.1823,325,Rest,HAZIRLIK,0,1818,0,0,183,89,43
0.1823,326,Rest,HAZIRLIK,0,1817,0,0,165,89,39
0.1839,327,Rest,HAZIRLIK,0,1817,0,0,149,89,23
0.1839,328,Rest,HAZIRLIK,0,1817,0,0,142,90,42
0.1839,329,Rest,HAZIRLIK,0,1819,0,0,120,89,35
0.1860,330,Rest,HAZIRLIK,0,1851,0,0,107,86,37
0.1860,331,Rest,HAZIRLIK,0,1941,0,274,117,91,70
0.1860,332,Rest,HAZIRLIK,0,2147,140,1197,155,95,45
0.1861,333,Rest,HAZIRLIK,0,2525,549,2423,238,137,45
0.1875,334,Rest,HAZIRLIK,0,3276,1149,4095,361,149,52
0.1875,335,Rest,HAZIRLIK,0,4095,1939,4095,403,117,44
0.1894,336,Rest,HAZIRLIK,0,4095,2840,4095,443,141,47
0.1894,337,Rest,HAZIRLIK,0,4095,4077,4095,503,114,43
0.1894,338,Rest,HAZIRLIK,0,4095,4095,4095,539,106,44
0.1894,339,Rest,HAZIRLIK,0,4095,4095,4095,583,91,45
0.1915,340,Rest,HAZIRLIK,0,4095,4095,4095,600,101,44
0.1915,341,Rest,HAZIRLIK,0,4095,4095,4095,629,123,44
0.1915,342,Rest,HAZIRLIK,0,4095,4095,4095,663,93,41
0.1934,343,Rest,HAZIRLIK,0,4095,4095,4095,687,120,62
0.1935,344,Rest,HAZIRLIK,0,4095,4095,4095,709,95,39
0.1935,345,Rest,HAZIRLIK,0,4095,4095,4095,735,98,43
0.1935,346,Rest,HAZIRLIK,0,4095,4095,4095,773,98,43
0.1954,347,Rest,HAZIRLIK,0,4095,4095,4095,775,98,44
0.1954,348,Rest,HAZIRLIK,0,3548,4095,4095,789,93,71
0.1954,349,Rest,HAZIRLIK,0,2587,4095,3326,739,88,42
0.1974,350,Rest,HAZIRLIK,0,2104,3892,2175,670,76,71
0.1974,351,Rest,HAZIRLIK,0,1903,3231,908,568,69,37
0.1974,352,Rest,HAZIRLIK,0,1852,2503,0,478,67,38
0.1974,353,Rest,HAZIRLIK,0,1837,1699,0,439,72,39
0.1993,354,Rest,HAZIRLIK,0,1832,853,0,403,73,41
0.1994,355,Rest,HAZIRLIK,0,1829,51,0,341,75,43
0.1994,356,Rest,HAZIRLIK,0,1822,0,0,311,84,35
0.2014,357,Rest,HAZIRLIK,0,1823,0,0,281,86,41
0.2014,358,Rest,HAZIRLIK,0,1821,0,0,249,88,41
0.2014,359,Rest,HAZIRLIK,0,1820,0,0,219,89,72
0.2014,360,Rest,HAZIRLIK,0,1820,0,0,199,82,39
0.2034,361,Rest,HAZIRLIK,0,1817,0,0,171,84,39
0.2034,362,Rest,HAZIRLIK,0,1814,0,0,152,87,42
0.2034,363,Rest,HAZIRLIK,0,1815,0,0,139,89,42
0.2035,364,Rest,HAZIRLIK,0,1819,0,0,121,90,42
0.2054,365,Rest,HAZIRLIK,0,1836,0,0,141,90,41
0.2054,366,Rest,HAZIRLIK,0,1899,0,41,119,91,63
0.2054,367,Rest,HAZIRLIK,0,2065,45,883,140,100,42
0.2074,368,Rest,HAZIRLIK,0,2377,381,2023,204,109,44
0.2074,369,Rest,HAZIRLIK,0,2941,934,3603,329,125,51
0.2074,370,Rest,HAZIRLIK,0,4095,1689,4095,380,121,45
0.2074,371,Rest,HAZIRLIK,0,4095,2569,4095,426,120,41
0.2094,372,Rest,HAZIRLIK,0,4095,3717,4095,511,119,47
0.2094,373,Rest,HAZIRLIK,0,4095,4095,4095,531,111,44
0.2094,374,Rest,HAZIRLIK,0,4095,4095,4095,567,105,42
0.2111,375,Rest,HAZIRLIK,0,4095,4095,4095,595,103,72
0.2111,376,Rest,HAZIRLIK,0,4095,4095,4095,624,91,43
0.2111,377,Rest,HAZIRLIK,0,4095,4095,4095,652,101,39
0.2133,378,Rest,HAZIRLIK,0,4095,4095,4095,683,100,45
0.2134,379,Rest,HAZIRLIK,0,4095,4095,4095,703,99,71
0.2134,380,Rest,HAZIRLIK,0,4095,4095,4095,729,123,45
0.2134,381,Rest,HAZIRLIK,0,4095,4095,4095,746,89,43
0.2151,382,Rest,HAZIRLIK,0,4095,4095,4095,767,93,45
0.2151,383,Rest,HAZIRLIK,0,3999,4095,4095,779,110,41
