Timestamp,Seq,Movement,Phase,Rep,EMG1,EMG2,EMG3,EMG4,EMG5,EMG6
0.0000,0,Rest,HAZIRLIK,0,101,0,0,55,467,313
0.0001,1,Rest,HAZIRLIK,0,99,0,0,46,333,173
0.0001,2,Rest,HAZIRLIK,0,101,0,0,41,234,91
0.0001,3,Rest,HAZIRLIK,0,99,0,0,42,172,59
0.0001,4,Rest,HAZIRLIK,0,103,0,0,42,163,71
0.0001,5,Rest,HAZIRLIK,0,111,0,0,43,110,72
0.0001,6,Rest,HAZIRLIK,0,159,0,103,35,94,39
0.0001,7,Rest,HAZIRLIK,0,790,0,973,73,103,43
0.0002,8,Rest,HAZIRLIK,0,1867,425,2126,168,117,45
0.0002,9,Rest,HAZIRLIK,0,3291,1163,3765,301,136,53
0.0002,10,Rest,HAZIRLIK,0,4095,2139,4095,383,123,45
0.0002,11,Rest,HAZIRLIK,0,4095,3340,4095,415,123,45
0.0002,12,Rest,HAZIRLIK,0,4095,4095,4095,463,139,45
0.0002,13,Rest,HAZIRLIK,0,4095,4095,4095,499,125,41
0.0002,14,Rest,HAZIRLIK,0,4095,4095,4095,575,100,40
0.0002,15,Rest,HAZIRLIK,0,4095,4095,4095,589,96,37
0.0002,16,Rest,HAZIRLIK,0,4095,4095,4095,615,93,38
0.0003,17,Rest,HAZIRLIK,0,4095,4095,4095,647,94,40
0.0003,18,Rest,HAZIRLIK,0,4095,4095,4095,679,92,40
0.0003,19,Rest,HAZIRLIK,0,4095,4095,4095,731,119,35
0.0003,20,Rest,HAZIRLIK,0,4095,4095,4095,733,92,39
0.0003,21,Rest,HAZIRLIK,0,4095,4095,4095,767,94,41
0.0014,22,Rest,HAZIRLIK,0,4095,4095,4095,807,91,37
0.0017,23,Rest,HAZIRLIK,0,4095,4095,4095,827,92,40
0.0017,24,Rest,HAZIRLIK,0,3864,4095,3497,795,87,38
0.0021,25,Rest,HAZIRLIK,0,2631,4056,2345,731,74,37
0.0036,26,Rest,HAZIRLIK,0,1415,3198,1099,619,56,28
0.0036,27,Rest,HAZIRLIK,0,163,2295,0,505,51,31
0.0037,28,Rest,HAZIRLIK,0,107,1275,0,487,57,36
0.0057,29,Rest,HAZIRLIK,0,103,236,0,411,59,62
0.0058,30,Rest,HAZIRLIK,0,104,0,0,375,91,39
0.0058,31,Rest,HAZIRLIK,0,103,0,0,343,73,37
0.0059,32,Rest,HAZIRLIK,0,101,0,0,307,78,34
0.0076,33,Rest,HAZIRLIK,0,102,0,0,269,79,31
0.0076,34,Rest,HAZIRLIK,0,101,0,0,235,83,37
0.0076,35,Rest,HAZIRLIK,0,101,0,0,210,72,40
0.0097,36,Rest,HAZIRLIK,0,102,0,0,183,107,19
0.0097,37,Rest,HAZIRLIK,0,101,0,0,159,84,37
0.0097,38,Rest,HAZIRLIK,0,102,0,0,143,85,59
0.0100,39,Rest,HAZIRLIK,0,103,0,0,125,86,37
0.0101,40,Rest,HAZIRLIK,0,107,0,0,110,109,37
0.0115,41,Rest,HAZIRLIK,0,125,0,0,110,87,37
0.0115,42,Rest,HAZIRLIK,0,457,0,601,100,91,39
0.0138,43,Rest,HAZIRLIK,0,1405,247,1660,163,107,41
0.0138,44,Rest,HAZIRLIK,0,2665,892,3003,282,125,56
0.0138,45,Rest,HAZIRLIK,0,4095,1813,4095,361,121,45
0.0139,46,Rest,HAZIRLIK,0,4095,2927,4095,429,118,45
0.0156,47,Rest,HAZIRLIK,0,4095,4095,4095,460,111,42
0.0156,48,Rest,HAZIRLIK,0,4095,4095,4095,520,105,42
0.0157,49,Rest,HAZIRLIK,0,4095,4095,4095,538,101,40
0.0157,50,Rest,HAZIRLIK,0,4095,4095,4095,569,121,61
0.0176,51,Rest,HAZIRLIK,0,4095,4095,4095,611,93,41
0.0176,52,Rest,HAZIRLIK,0,4095,4095,4095,648,91,39
0.0176,53,Rest,HAZIRLIK,0,4095,4095,4095,679,91,73
0.0190,54,Rest,HAZIRLIK,0,4095,4095,4095,701,86,36
0.0190,55,Rest,HAZIRLIK,0,4095,4095,4095,731,91,37
0.0191,56,Rest,HAZIRLIK,0,4095,4095,4095,757,85,37
0.0213,57,Rest,HAZIRLIK,0,4095,4095,4095,780,87,39
0.0213,58,Rest,HAZIRLIK,0,4095,4095,4095,803,89,37
0.0213,59,Rest,HAZIRLIK,0,4095,4095,4095,815,88,39
0.0214,60,Rest,HAZIRLIK,0,3179,4095,2867,767,82,70
0.0241,61,Rest,HAZIRLIK,0,2007,3673,1703,684,62,35
0.0241,62,Rest,HAZIRLIK,0,677,2746,348,555,56,31
0.0242,63,Rest,HAZIRLIK,0,117,1819,0,487,55,31
0.0242,64,Rest,HAZIRLIK,0,105,773,0,441,60,53
0.0245,65,Rest,HAZIRLIK,0,105,0,0,395,87,35
0.0275,66,Rest,HAZIRLIK,0,105,0,0,357,70,35
0.0276,67,Rest,HAZIRLIK,0,104,0,0,331,79,69
0.0276,68,Rest,HAZIRLIK,0,105,0,0,291,75,29
0.0276,69,Rest,HAZIRLIK,0,105,0,0,261,99,54
0.0276,70,Rest,HAZIRLIK,0,103,0,0,223,77,33
0.0278,71,Rest,HAZIRLIK,0,103,0,0,199,83,37
0.0306,72,Rest,HAZIRLIK,0,101,0,0,171,85,55
0.0306,73,Rest,HAZIRLIK,0,103,0,0,180,85,29
0.0306,74,Rest,HAZIRLIK,0,103,0,0,137,85,37
0.0307,75,Rest,HAZIRLIK,0,105,0,0,117,85,36
0.0307,76,Rest,HAZIRLIK,0,119,0,0,106,85,38
0.0321,77,Rest,HAZIRLIK,0,229,0,335,105,87,37
0.0321,78,Rest,HAZIRLIK,0,1035,85,1295,141,103,44
0.0322,79,Rest,HAZIRLIK,0,2196,620,2523,243,118,51
0.0343,80,Rest,HAZIRLIK,0,3911,1439,4095,357,120,45
0.0344,81,Rest,HAZIRLIK,0,4095,2475,4095,405,117,45
0.0344,82,Rest,HAZIRLIK,0,4095,3933,4095,455,115,71
0.0346,83,Rest,HAZIRLIK,0,4095,4095,4095,499,103,43
0.0361,84,Rest,HAZIRLIK,0,4095,4095,4095,529,99,40
0.0361,85,Rest,HAZIRLIK,0,4095,4095,4095,568,98,38
0.0371,86,Rest,HAZIRLIK,0,4095,4095,4095,599,117,39
0.0374,87,Rest,HAZIRLIK,0,4095,4095,4095,632,92,40
0.0375,88,Rest,HAZIRLIK,0,4095,4095,4095,666,93,39
0.0394,89,Rest,HAZIRLIK,0,4095,4095,4095,719,93,40
0.0394,90,Rest,HAZIRLIK,0,4095,4095,4095,725,93,40
0.0394,91,Rest,HAZIRLIK,0,4095,4095,4095,749,91,40
0.0395,92,Rest,HAZIRLIK,0,4095,4095,4095,775,92,39
0.0412,93,Rest,HAZIRLIK,0,4095,4095,4095,794,117,38
0.0412,94,Rest,HAZIRLIK,0,4095,4095,4095,812,111,37
0.0413,95,Rest,HAZIRLIK,0,3719,4095,3357,808,79,36
0.0437,96,Rest,HAZIRLIK,0,2516,3993,2219,729,71,28
0.0438,97,Rest,HAZIRLIK,0,1268,3113,943,615,47,28
0.0438,98,Rest,HAZIRLIK,0,146,2203,0,523,45,29
0.0438,99,Rest,HAZIRLIK,0,109,1171,0,469,54,31
0.0789,100,Rest,HAZIRLIK,0,106,125,0,415,59,38
0.0789,101,Rest,HAZIRLIK,0,107,0,0,375,68,39
0.0789,102,Rest,HAZIRLIK,0,105,0,0,339,74,35
0.0789,103,Rest,HAZIRLIK,0,105,0,0,301,77,37
0.0790,104,Rest,HAZIRLIK,0,103,0,0,275,81,37
0.0790,105,Rest,HAZIRLIK,0,105,0,0,237,83,39
0.0790,106,Rest,HAZIRLIK,0,103,0,0,213,85,39
0.0790,107,Rest,HAZIRLIK,0,103,0,0,213,85,37
0.0790,108,Rest,HAZIRLIK,0,103,0,0,166,85,38
0.0790,109,Rest,HAZIRLIK,0,102,0,0,148,85,35
0.0790,110,Rest,HAZIRLIK,0,105,0,0,125,85,38
0.0790,111,Rest,HAZIRLIK,0,111,0,0,115,86,37
0.0790,112,Rest,HAZIRLIK,0,143,0,0,105,86,38
0.0790,113,Rest,HAZIRLIK,0,627,0,841,117,95,41
0.0790,114,Rest,HAZIRLIK,0,1645,303,1963,188,138,45
0.0790,115,Rest,HAZIRLIK,0,2975,988,3487,317,126,53
0.0790,116,Rest,HAZIRLIK,0,4095,1940,4095,390,122,46
0.0790,117,Rest,HAZIRLIK,0,4095,3112,4095,429,120,45
0.0790,118,Rest,HAZIRLIK,0,4095,4095,4095,493,111,43
0.0790,119,Rest,HAZIRLIK,0,4095,4095,4095,523,104,39
0.0791,120,Rest,HAZIRLIK,0,4095,4095,4095,557,101,40
0.0791,121,Rest,HAZIRLIK,0,4095,4095,4095,597,99,41
0.0791,122,Rest,HAZIRLIK,0,4095,4095,4095,623,95,35
0.0791,123,Rest,HAZIRLIK,0,4095,4095,4095,651,94,71
0.0791,124,Rest,HAZIRLIK,0,4095,4095,4095,683,89,39
0.0791,125,Rest,HAZIRLIK,0,4095,4095,4095,738,89,40
0.0791,126,Rest,HAZIRLIK,0,4095,4095,4095,741,91,40
0.0791,127,Rest,HAZIRLIK,0,4095,4095,4095,762,91,40
0.0791,128,Rest,HAZIRLIK,0,4095,4095,4095,789,115,39
0.0791,129,Rest,HAZIRLIK,0,4095,4095,4095,807,92,39
0.0791,130,Rest,HAZIRLIK,0,4095,4095,3918,809,89,39
0.0791,131,Rest,HAZIRLIK,0,3055,4095,2683,763,77,36
0.0791,132,Rest,HAZIRLIK,0,1837,3481,1512,666,60,31
0.0791,133,Rest,HAZIRLIK,0,485,2575,147,563,47,33
0.0791,134,Rest,HAZIRLIK,0,115,1607,0,483,55,31
0.0791,135,Rest,HAZIRLIK,0,107,563,0,436,59,36
0.0792,136,Rest,HAZIRLIK,0,105,0,0,391,71,37
0.0792,137,Rest,HAZIRLIK,0,105,0,0,362,76,38
0.0792,138,Rest,HAZIRLIK,0,103,0,0,313,78,35
0.0792,139,Rest,HAZIRLIK,0,111,0,0,307,83,39
0.0792,140,Rest,HAZIRLIK,0,104,0,0,249,83,36
0.0792,141,Rest,HAZIRLIK,0,103,0,0,219,85,56
0.0792,142,Rest,HAZIRLIK,0,105,0,0,199,85,38
0.0792,143,Rest,HAZIRLIK,0,103,0,0,173,85,39
0.0792,144,Rest,HAZIRLIK,0,104,0,0,151,85,39
0.0792,145,Rest,HAZIRLIK,0,105,0,0,135,85,36
0.0792,146,Rest,HAZIRLIK,0,107,0,0,118,85,35
0.0792,147,Rest,HAZIRLIK,0,119,0,0,106,85,38
0.0792,148,Rest,HAZIRLIK,0,327,0,521,107,92,39
0.0792,149,Rest,HAZIRLIK,0,1207,127,1547,162,105,39
0.0792,150,Rest,HAZIRLIK,0,2405,703,2837,267,121,46
0.0792,151,Rest,HAZIRLIK,0,4095,1566,4095,366,125,44
0.0793,152,Rest,HAZIRLIK,0,4095,2637,4095,408,119,45
0.0793,153,Rest,HAZIRLIK,0,4095,4095,4095,466,117,44
0.0793,154,Rest,HAZIRLIK,0,4095,4095,4095,507,108,43
0.0793,155,Rest,HAZIRLIK,0,4095,4095,4095,547,102,38
0.0793,156,Rest,HAZIRLIK,0,4095,4095,4095,574,99,43
0.0793,157,Rest,HAZIRLIK,0,4095,4095,4095,616,89,40
0.0793,158,Rest,HAZIRLIK,0,4095,4095,4095,649,85,39
0.0793,159,Rest,HAZIRLIK,0,4095,4095,4095,679,111,39
0.0793,160,Rest,HAZIRLIK,0,4095,4095,4095,703,91,37
0.0794,161,Rest,HAZIRLIK,0,4095,4095,4095,759,93,41
0.0794,162,Rest,HAZIRLIK,0,4095,4095,4095,759,117,47
0.0811,163,Rest,HAZIRLIK,0,4095,4095,4095,783,91,36
0.0812,164,Rest,HAZIRLIK,0,4095,4095,4095,804,91,39
0.0813,165,Rest,HAZIRLIK,0,4095,4095,4095,823,92,39
0.0813,166,Rest,HAZIRLIK,0,3559,4095,3208,799,84,57
0.0829,167,Rest,HAZIRLIK,0,2379,3919,2079,723,73,43
0.0830,168,Rest,HAZIRLIK,0,1109,3025,775,623,47,28
0.0830,169,Rest,HAZIRLIK,0,132,2121,0,505,51,29
0.0851,170,Rest,HAZIRLIK,0,108,1085,0,457,57,35
0.0851,171,Rest,HAZIRLIK,0,107,67,0,411,63,36
0.0852,172,Rest,HAZIRLIK,0,105,0,0,375,75,35
0.0852,173,Rest,HAZIRLIK,0,105,0,0,339,77,37
0.0880,174,Rest,HAZIRLIK,0,105,0,0,299,79,37
0.0880,175,Rest,HAZIRLIK,0,105,0,0,269,105,36
0.0880,176,Rest,HAZIRLIK,0,104,0,0,234,83,37
0.0880,177,Rest,HAZIRLIK,0,106,0,0,213,85,39
0.0881,178,Rest,HAZIRLIK,0,105,0,0,185,84,37
0.0909,179,Rest,HAZIRLIK,0,103,0,0,164,85,36
0.0909,180,Rest,HAZIRLIK,0,104,0,0,149,85,37
0.0909,181,Rest,HAZIRLIK,0,105,0,0,124,84,31
0.0909,182,Rest,HAZIRLIK,0,111,0,0,115,85,63
0.0910,183,Rest,HAZIRLIK,0,153,0,125,101,87,37
0.0939,184,Rest,HAZIRLIK,0,703,0,994,125,100,41
0.0940,185,Rest,HAZIRLIK,0,1757,389,2158,211,114,46
0.0940,186,Rest,HAZIRLIK,0,3083,1107,3869,351,133,51
0.0940,187,Rest,HAZIRLIK,0,4095,2090,4095,391,122,43
0.0940,188,Rest,HAZIRLIK,0,4095,3307,4095,455,119,43
0.0960,189,Rest,HAZIRLIK,0,4095,4095,4095,491,110,42
0.0960,190,Rest,HAZIRLIK,0,4095,4095,4095,537,105,40
0.0960,191,Rest,HAZIRLIK,0,4095,4095,4095,590,123,43
0.0960,192,Rest,HAZIRLIK,0,4095,4095,4095,601,89,37
0.0985,193,Rest,HAZIRLIK,0,4095,4095,4095,631,93,41
0.0985,194,Rest,HAZIRLIK,0,4095,4095,4095,665,92,36
0.0985,195,Rest,HAZIRLIK,0,4095,4095,4095,694,93,40
0.0985,196,Rest,HAZIRLIK,0,4095,4095,4095,723,117,41
0.0998,197,Rest,HAZIRLIK,0,4095,4095,4095,749,85,40
0.0998,198,Rest,HAZIRLIK,0,4095,4095,4095,775,117,41
0.0998,199,Rest,HAZIRLIK,0,4095,4095,4095,795,91,39
0.1038,200,Rest,HAZIRLIK,0,4095,4095,4095,815,93,31
0.1039,201,Rest,HAZIRLIK,0,4095,4095,3859,818,91,39
0.1039,202,Rest,HAZIRLIK,0,2927,4095,2634,777,81,37
0.1039,203,Rest,HAZIRLIK,0,1735,3428,1459,668,61,30
0.1039,204,Rest,HAZIRLIK,0,380,2531,117,533,51,30
0.1039,205,Rest,HAZIRLIK,0,115,1549,0,483,56,37
0.1040,206,Rest,HAZIRLIK,0,106,521,0,442,63,36
0.1062,207,Rest,HAZIRLIK,0,105,0,0,397,88,37
0.1062,208,Rest,HAZIRLIK,0,105,0,0,355,75,38
0.1062,209,Rest,HAZIRLIK,0,105,0,0,315,79,39
0.1066,210,Rest,HAZIRLIK,0,105,0,0,285,83,26
0.1066,211,Rest,HAZIRLIK,0,105,0,0,251,76,37
0.1578,212,Rest,HAZIRLIK,0,104,0,0,221,80,37
0.1578,213,Rest,HAZIRLIK,0,105,0,0,199,84,38
0.1578,214,Rest,HAZIRLIK,0,107,0,0,171,85,41
0.1578,215,Rest,HAZIRLIK,0,106,0,0,151,77,37
0.1578,216,Rest,HAZIRLIK,0,107,0,0,136,82,37
0.1578,217,Rest,HAZIRLIK,0,105,0,0,117,84,41
0.1578,218,Rest,HAZIRLIK,0,119,0,0,104,75,39
0.1578,219,Rest,HAZIRLIK,0,328,0,617,117,91,37
0.1578,220,Rest,HAZIRLIK,0,1209,183,1677,167,107,41
0.1578,221,Rest,HAZIRLIK,0,2419,796,3027,285,119,44
0.1578,222,Rest,HAZIRLIK,0,4095,1689,4095,403,121,39
0.1579,223,Rest,HAZIRLIK,0,4095,2776,4095,412,119,45
0.1579,224,Rest,HAZIRLIK,0,4095,4095,4095,467,117,59
0.1579,225,Rest,HAZIRLIK,0,4095,4095,4095,508,108,41
0.1579,226,Rest,HAZIRLIK,0,4095,4095,4095,549,103,38
0.1579,227,Rest,HAZIRLIK,0,4095,4095,4095,588,99,37
0.1579,228,Rest,HAZIRLIK,0,4095,4095,4095,618,94,40
0.1579,229,Rest,HAZIRLIK,0,4095,4095,4095,652,93,41
0.1579,230,Rest,HAZIRLIK,0,4095,4095,4095,709,92,42
0.1579,231,Rest,HAZIRLIK,0,4095,4095,4095,703,92,39
0.1579,232,Rest,HAZIRLIK,0,4095,4095,4095,732,92,43
0.1579,233,Rest,HAZIRLIK,0,4095,4095,4095,759,91,40
0.1579,234,Rest,HAZIRLIK,0,4095,4095,4095,783,91,41
0.1579,235,Rest,HAZIRLIK,0,4095,4095,4095,803,92,43
0.1579,236,Rest,HAZIRLIK,0,4095,4095,4095,819,85,35
0.1579,237,Rest,HAZIRLIK,0,3353,4095,3123,793,82,37
0.1579,238,Rest,HAZIRLIK,0,2187,3834,1997,725,62,33
0.1579,239,Rest,HAZIRLIK,0,885,2937,683,589,51,31
0.1579,240,Rest,HAZIRLIK,0,119,2023,0,504,52,29
0.1579,241,Rest,HAZIRLIK,0,104,986,0,456,57,35
0.1579,242,Rest,HAZIRLIK,0,103,0,0,410,90,54
0.1580,243,Rest,HAZIRLIK,0,102,0,0,379,74,37
0.1580,244,Rest,HAZIRLIK,0,101,0,0,341,78,39
0.1580,245,Rest,HAZIRLIK,0,93,0,0,311,83,31
0.1580,246,Rest,HAZIRLIK,0,101,0,0,267,83,38
0.1580,247,Rest,HAZIRLIK,0,100,0,0,262,84,39
0.1580,248,Rest,HAZIRLIK,0,101,0,0,210,108,41
0.1580,249,Rest,HAZIRLIK,0,99,0,0,185,78,37
0.1580,250,Rest,HAZIRLIK,0,107,0,0,163,81,33
0.1580,251,Rest,HAZIRLIK,0,101,0,0,146,84,36
0.1580,252,Rest,HAZIRLIK,0,100,0,0,126,84,37
0.1580,253,Rest,HAZIRLIK,0,109,0,0,112,85,39
0.1580,254,Rest,HAZIRLIK,0,149,0,197,109,85,39
0.1580,255,Rest,HAZIRLIK,0,714,0,1085,137,103,41
0.1580,256,Rest,HAZIRLIK,0,1769,463,2280,220,115,45
0.1580,257,Rest,HAZIRLIK,0,3107,1235,4088,397,127,45
0.1580,258,Rest,HAZIRLIK,0,4095,2216,4095,407,120,45
0.1580,259,Rest,HAZIRLIK,0,4095,3495,4095,453,120,46
0.1580,260,Rest,HAZIRLIK,0,4095,4095,4095,499,108,41
0.1581,261,Rest,HAZIRLIK,0,4095,4095,4095,541,99,39
0.1581,262,Rest,HAZIRLIK,0,4095,4095,4095,570,122,64
0.1581,263,Rest,HAZIRLIK,0,4095,4095,4095,603,93,36
0.1581,264,Rest,HAZIRLIK,0,4095,4095,4095,665,92,40
0.1581,265,Rest,HAZIRLIK,0,4095,4095,4095,669,93,39
0.1581,266,Rest,HAZIRLIK,0,4095,4095,4095,698,92,40
0.1581,267,Rest,HAZIRLIK,0,4095,4095,4095,728,91,43
0.1581,268,Rest,HAZIRLIK,0,4095,4095,4095,750,92,41
0.1581,269,Rest,HAZIRLIK,0,4095,4095,4095,775,92,40
0.1581,270,Rest,HAZIRLIK,0,4095,4095,4095,795,93,41
0.1581,271,Rest,HAZIRLIK,0,4095,4095,4095,814,93,40
0.1581,272,Rest,HAZIRLIK,0,3899,4095,3673,811,87,37
0.1581,273,Rest,HAZIRLIK,0,2669,4095,2484,754,75,30
0.1581,274,Rest,HAZIRLIK,0,1450,3303,1275,649,58,30
0.1581,275,Rest,HAZIRLIK,0,172,2404,0,525,48,30
0.1581,276,Rest,HAZIRLIK,0,109,1400,0,477,57,35
0.1581,277,Rest,HAZIRLIK,0,99,361,0,426,53,35
0.1581,278,Rest,HAZIRLIK,0,99,0,0,395,70,55
0.1581,279,Rest,HAZIRLIK,0,105,0,0,361,69,61
0.1581,280,Rest,HAZIRLIK,0,103,0,0,317,77,40
0.1581,281,Rest,HAZIRLIK,0,104,0,0,283,104,37
0.1582,282,Rest,HAZIRLIK,0,105,0,0,250,80,37
0.1582,283,Rest,HAZIRLIK,0,102,0,0,219,84,38
0.1582,284,Rest,HAZIRLIK,0,107,0,0,191,84,39
0.1582,285,Rest,HAZIRLIK,0,107,0,0,171,84,38
0.1582,286,Rest,HAZIRLIK,0,108,0,0,150,84,38
0.1582,287,Rest,HAZIRLIK,0,107,0,0,136,74,37
0.1582,288,Rest,HAZIRLIK,0,109,0,0,117,85,38
0.1582,289,Rest,HAZIRLIK,0,132,0,0,106,84,63
0.1582,290,Rest,HAZIRLIK,0,371,0,639,107,88,41
0.1582,291,Rest,HAZIRLIK,0,1270,179,1704,164,103,43
0.1582,292,Rest,HAZIRLIK,0,2491,797,3067,285,120,48
0.1582,293,Rest,HAZIRLIK,0,4095,1694,4095,365,123,41
0.1582,294,Rest,HAZIRLIK,0,4095,2771,4095,419,120,75
0.1582,295,Rest,HAZIRLIK,0,4095,4095,4095,489,115,43
0.1582,296,Rest,HAZIRLIK,0,4095,4095,4095,506,121,42
0.1582,297,Rest,HAZIRLIK,0,4095,4095,4095,541,101,39
0.1582,298,Rest,HAZIRLIK,0,4095,4095,4095,587,97,41
0.1582,299,Rest,HAZIRLIK,0,4095,4095,4095,614,94,40
0.1582,300,Rest,HAZIRLIK,0,4095,4095,4095,669,93,39
0.1582,301,Rest,HAZIRLIK,0,4095,4095,4095,678,93,71
0.1583,302,Rest,HAZIRLIK,0,4095,4095,4095,703,91,40
0.1583,303,Rest,HAZIRLIK,0,4095,4095,4095,732,93,23
0.1597,304,Rest,HAZIRLIK,0,4095,4095,4095,783,93,40
0.1597,305,Rest,HAZIRLIK,0,4095,4095,4095,782,92,40
0.1618,306,Rest,HAZIRLIK,0,4095,4095,4095,804,92,36
0.1618,307,Rest,HAZIRLIK,0,4095,4095,4095,815,81,39
0.1618,308,Rest,HAZIRLIK,0,3253,4095,2967,786,81,37
0.1618,309,Rest,HAZIRLIK,0,2089,3732,1829,701,69,29
0.1640,310,Rest,HAZIRLIK,0,774,2836,493,566,74,54
0.1640,311,Rest,HAZIRLIK,0,122,1909,0,493,53,30
0.1640,312,Rest,HAZIRLIK,0,111,852,0,445,58,26
0.1642,313,Rest,HAZIRLIK,0,109,0,0,404,63,37
0.1658,314,Rest,HAZIRLIK,0,109,0,0,375,73,38
0.1658,315,Rest,HAZIRLIK,0,109,0,0,329,77,36
0.1658,316,Rest,HAZIRLIK,0,106,0,0,298,83,36
0.1680,317,Rest,HAZIRLIK,0,107,0,0,265,83,37
0.1680,318,Rest,HAZIRLIK,0,107,0,0,253,85,37
0.1680,319,Rest,HAZIRLIK,0,107,0,0,205,84,63
0.1681,320,Rest,HAZIRLIK,0,104,0,0,179,77,35
0.1697,321,Rest,HAZIRLIK,0,107,0,0,156,79,36
0.1697,322,Rest,HAZIRLIK,0,106,0,0,139,83,36
0.1697,323,Rest,HAZIRLIK,0,109,0,0,121,84,31
0.1717,324,Rest,HAZIRLIK,0,118,0,0,111,85,39
0.1717,325,Rest,HAZIRLIK,0,187,0,280,99,87,36
0.1717,326,Rest,HAZIRLIK,0,895,0,1209,147,101,43
0.1738,327,Rest,HAZIRLIK,0,2014,507,2440,233,117,46
0.1739,328,Rest,HAZIRLIK,0,3560,1305,4095,363,126,50
0.1739,329,Rest,HAZIRLIK,0,4095,2301,4095,403,147,45
0.1739,330,Rest,HAZIRLIK,0,4095,3635,4095,461,119,46
0.1754,331,Rest,HAZIRLIK,0,4095,4095,4095,501,109,42
0.1754,332,Rest,HAZIRLIK,0,4095,4095,4095,539,104,41
0.1754,333,Rest,HAZIRLIK,0,4095,4095,4095,569,99,41
0.1775,334,Rest,HAZIRLIK,0,4095,4095,4095,621,95,39
0.1775,335,Rest,HAZIRLIK,0,4095,4095,4095,633,95,39
0.1775,336,Rest,HAZIRLIK,0,4095,4095,4095,665,93,40
0.1776,337,Rest,HAZIRLIK,0,4095,4095,4095,695,93,37
0.1793,338,Rest,HAZIRLIK,0,4095,4095,4095,724,92,39
0.1793,339,Rest,HAZIRLIK,0,4095,4095,4095,749,93,60
0.1793,340,Rest,HAZIRLIK,0,4095,4095,4095,773,93,39
0.1813,341,Rest,HAZIRLIK,0,4095,4095,4095,794,91,39
0.1813,342,Rest,HAZIRLIK,0,4095,4095,4095,815,93,39
0.1813,343,Rest,HAZIRLIK,0,3879,4095,3529,805,87,35
0.1828,344,Rest,HAZIRLIK,0,2637,4007,2363,743,75,30
0.1828,345,Rest,HAZIRLIK,0,1431,3161,1133,632,51,29
0.1828,346,Rest,HAZIRLIK,0,172,2261,0,522,47,31
0.1848,347,Rest,HAZIRLIK,0,115,1235,0,475,55,35
0.1849,348,Rest,HAZIRLIK,0,107,191,0,431,87,37
0.1849,349,Rest,HAZIRLIK,0,104,0,0,391,61,38
0.1849,350,Rest,HAZIRLIK,0,107,0,0,346,73,37
0.1869,351,Rest,HAZIRLIK,0,109,0,0,314,76,38
0.1869,352,Rest,HAZIRLIK,0,108,0,0,277,79,31
0.1869,353,Rest,HAZIRLIK,0,106,0,0,243,83,36
0.1888,354,Rest,HAZIRLIK,0,105,0,0,217,83,39
0.1889,355,Rest,HAZIRLIK,0,105,0,0,189,85,37
0.1889,356,Rest,HAZIRLIK,0,103,0,0,167,85,39
0.1889,357,Rest,HAZIRLIK,0,103,0,0,151,85,34
0.1904,358,Rest,HAZIRLIK,0,105,0,0,134,85,37
0.1904,359,Rest,HAZIRLIK,0,105,0,0,115,86,38
0.1924,360,Rest,HAZIRLIK,0,133,0,0,91,85,31
0.1924,361,Rest,HAZIRLIK,0,476,0,745,109,91,40
0.1924,362,Rest,HAZIRLIK,0,1437,213,1839,175,107,29
0.1924,363,Rest,HAZIRLIK,0,2707,865,3285,299,125,51
0.1939,364,Rest,HAZIRLIK,0,4095,1799,4095,374,121,43
0.1939,365,Rest,HAZIRLIK,0,4095,2895,4095,436,119,45
0.1939,366,Rest,HAZIRLIK,0,4095,4095,4095,500,111,39
0.1959,367,Rest,HAZIRLIK,0,4095,4095,4095,530,104,43
0.1959,368,Rest,HAZIRLIK,0,4095,4095,4095,564,99,36
0.1959,369,Rest,HAZIRLIK,0,4095,4095,4095,589,99,39
0.1979,370,Rest,HAZIRLIK,0,4095,4095,4095,627,97,41
0.1979,371,Rest,HAZIRLIK,0,4095,4095,4095,655,118,39
0.1979,372,Rest,HAZIRLIK,0,4095,4095,4095,683,94,40
0.1979,373,Rest,HAZIRLIK,0,4095,4095,4095,713,93,40
0.2000,374,Rest,HAZIRLIK,0,4095,4095,4095,741,93,40
0.2001,375,Rest,HAZIRLIK,0,4095,4095,4095,761,93,40
0.2001,376,Rest,HAZIRLIK,0,4095,4095,4095,787,91,40
0.2001,377,Rest,HAZIRLIK,0,4095,4095,4095,808,92,39
0.2019,378,Rest,HAZIRLIK,0,4095,4095,3997,808,90,38
0.2020,379,Rest,HAZIRLIK,0,3087,4095,2764,765,83,36
0.2020,380,Rest,HAZIRLIK,0,1879,3539,1591,670,61,29
0.2034,381,Rest,HAZIRLIK,0,540,2650,250,539,41,29
0.2034,382,Rest,HAZIRLIK,0,107,1687,0,485,52,31
0.2034,383,Rest,HAZIRLIK,0,101,631,0,437,56,31
0.2055,384,Rest,HAZIRLIK,0,101,0,0,395,92,27
0.2056,385,Rest,HAZIRLIK,0,102,0,0,357,77,39
0.2056,386,Rest,HAZIRLIK,0,101,0,0,317,98,37
0.2075,387,Rest,HAZIRLIK,0,105,0,0,285,77,39
0.2075,388,Rest,HAZIRLIK,0,100,0,0,252,79,36
0.2075,389,Rest,HAZIRLIK,0,101,0,0,223,83,37
0.2075,390,Rest,HAZIRLIK,0,102,0,0,199,82,38
